timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533988566.000000,46.779067,9.031100,68.723831,2.324006,40.650957,True,False
1533988569.000000,46.779200,9.031600,71.640074,1.265787,49.030351,True,False
1533988572.000000,46.779283,9.031967,57.960486,-1.793891,35.301873,True,False
1533988575.000000,46.779433,9.032317,69.944446,-0.282605,37.728572,True,False
1533988578.000000,46.779533,9.032717,67.920973,1.660081,38.910102,True,False
1533988581.000000,46.779617,9.033017,65.078833,-0.810936,29.582299,True,False
1533988584.000000,46.779733,9.033383,68.537571,0.102766,36.944574,True,False
1533988587.000000,46.779850,9.033817,74.867773,1.631490,42.546542,True,False
1533988590.000000,46.779933,9.034267,70.583257,0.340948,42.596116,True,False
1533988593.000000,46.780050,9.034750,71.184198,-0.613929,46.828233,True,False
1533988596.000000,46.780167,9.035250,67.671615,-0.485274,48.267109,True,False
1533988599.000000,46.780317,9.035783,67.671559,-0.585440,52.683574,True,False
1533988602.000000,46.780467,9.036317,66.342191,-0.221571,52.683448,True,False
1533988605.000000,46.780617,9.036817,69.263415,0.265309,49.879289,True,False
1533988608.000000,46.780733,9.037267,78.216130,1.978990,43.966775,True,False
1533988611.000000,46.780800,9.037733,73.718877,0.742577,43.559399,True,False
1533988614.000000,46.780883,9.038150,71.750059,-1.077679,39.663188,True,False
1533988617.000000,46.781000,9.038667,71.541590,-0.362881,49.710385,True,False
1533988620.000000,46.781133,9.039250,76.746285,0.832704,56.192280,True,False
1533988623.000000,46.781217,9.039767,72.623682,0.180349,48.501605,True,False
1533988626.000000,46.781317,9.040233,75.312489,-0.238966,44.679995,True,False
1533988629.000000,46.781433,9.040883,75.384248,0.460094,61.398986,True,False
1533988632.000000,46.781517,9.041350,66.037337,-1.545859,44.066823,True,False
1533988635.000000,46.781633,9.041733,74.455611,-0.154773,38.329953,True,False
1533988638.000000,46.781700,9.042083,74.313422,1.379347,33.194658,True,False
1533988641.000000,46.781783,9.042517,63.271768,-1.863974,41.126601,True,False
1533988644.000000,46.781950,9.043000,69.943557,-0.728311,49.446734,True,False
1533988647.000000,46.782067,9.043467,69.262904,0.998523,45.393241,True,False
1533988650.000000,46.782183,9.043917,67.024363,-0.486532,43.965740,True,False
1533988653.000000,46.782333,9.044433,63.183101,-1.013301,51.276472,True,False
1533988656.000000,46.782483,9.044867,61.718645,-0.884286,44.365742,True,False
1533988659.000000,46.782600,9.045183,59.248990,-0.655685,32.856255,True,False
1533988662.000000,46.782783,9.045633,63.271340,0.258782,47.843943,True,False
1533988665.000000,46.782950,9.046117,59.144941,-0.017342,49.446001,True,False
1533988668.000000,46.783100,9.046483,66.036711,0.460895,39.025954,True,False
1533988671.000000,46.783217,9.046867,69.349956,1.700836,38.329012,True,False
1533988674.000000,46.783350,9.047383,81.408963,2.562042,50.449127,True,False
1533988677.000000,46.783400,9.047867,78.215607,1.477609,44.663288,True,False
1533988680.000000,46.783450,9.048217,73.187845,-1.370186,32.668003,True,False
1533988684.000000,46.783550,9.048700,68.722218,-1.356199,34.600409,True,False
1533988687.000000,46.783683,9.049200,64.043340,-1.306358,49.026806,True,False
1533988690.000000,46.783833,9.049650,66.601409,-0.353468,45.729059,True,False
1533988693.000000,46.783967,9.050100,63.342784,-0.116759,44.800230,True,False
1533988696.000000,46.784150,9.050633,62.029183,-0.762038,54.525693,True,False
1533988699.000000,46.784350,9.051183,62.926538,-0.069374,56.899187,True,False
1533988701.000000,46.784467,9.051517,64.043142,0.402792,51.306004,True,False
1533988702.000000,46.784517,9.051667,128.180305,11.025187,45.728556,True,True
1533988705.000000,46.784400,9.051883,-129.845173,27.871381,25.184112,True,True
1533988708.000000,46.784133,9.051417,-115.047660,19.462006,55.535203,True,True
1533988711.000000,46.784000,9.051000,-115.145614,2.449927,42.022352,True,False
1533988714.000000,46.783850,9.050533,-112.329318,0.453057,47.102866,True,False
1533988717.000000,46.783700,9.050000,-118.706765,-0.593525,52.680615,True,False
1533988720.000000,46.783550,9.049600,-110.056639,0.378780,41.669511,True,False
1533988723.000000,46.783450,9.049200,-117.970101,0.122777,38.907541,True,False
1533988726.000000,46.783317,9.048833,-107.979416,0.346204,37.933268,True,False
1533988729.000000,46.783217,9.048383,-102.662299,2.551300,43.227539,True,False
1533988732.000000,46.783150,9.047950,-164.075578,-9.349360,40.580806,True,True
1533988735.000000,46.782950,9.047867,71.638881,29.050197,27.751768,True,True
1533988738.000000,46.783033,9.048233,-29.090106,22.497579,35.299658,True,True
1533988741.000000,46.783300,9.048017,-89.999854,-26.939789,40.718832,True,True
1533988744.000000,46.783300,9.047617,-166.257588,-22.861247,36.548058,True,True
1533988747.000000,46.783067,9.047533,112.080087,-26.320010,32.052114,True,True
1533988750.000000,46.782983,9.047833,21.369991,-28.728737,29.580671,True,True
1533988753.000000,46.783217,9.047967,-64.043514,-29.353934,33.433232,True,True
1533988756.000000,46.783383,9.047467,-143.431044,-27.466839,50.810416,True,True
1533988759.000000,46.783183,9.047250,127.708673,-28.041302,33.228007,True,True
1533988762.000000,46.783033,9.047533,50.598396,-27.661760,32.723199,True,True
1533988765.000000,46.783183,9.047800,-25.209678,-25.486392,31.532194,True,True
1533988768.000000,46.783450,9.047617,-102.662352,-25.543458,39.328206,True,True
1533988771.000000,46.783383,9.047183,170.285674,-27.417441,40.580639,True,True
1533988774.000000,46.783117,9.047250,74.686636,29.558165,36.100001,True,True
1533988777.000000,46.783167,9.047517,-9.714269,-29.999990,25.262351,True,True
1533988780.000000,46.783433,9.047450,-86.785025,-26.911944,36.100000,True,True
1533988783.000000,46.783450,9.047017,-174.412934,-27.449778,39.656032,True,True
1533988787.000000,46.783217,9.046983,81.691337,24.068052,23.462394,True,True
1533988790.000000,46.783250,9.047317,-13.586646,22.975184,30.779810,True,True
1533988793.000000,46.783533,9.047217,-95.954949,-29.607714,38.894719,True,True
1533988796.000000,46.783500,9.046750,-157.149891,-23.927208,42.870582,True,True
1533988799.000000,46.783283,9.046617,122.574799,-23.578375,31.372676,True,True
1533988802.000000,46.783167,9.046883,19.926524,29.512736,28.913898,True,True
1533988805.000000,46.783450,9.047033,-55.861357,-29.739359,40.213875,True,True
1533988808.000000,46.783667,9.046567,-92.786731,-18.785543,51.516294,True,True
1533988811.000000,46.783650,9.046067,-104.132488,-8.045188,45.738865,True,True
1533988814.000000,46.783567,9.045583,-109.556115,-2.794897,45.540355,True,False
1533988817.000000,46.783417,9.044967,-105.444499,-0.218669,59.794075,True,False
1533988820.000000,46.783300,9.044350,-98.590669,1.827574,58.455829,True,False
1533988823.000000,46.783250,9.043867,-104.615862,0.138106,44.663369,True,False
1533988826.000000,46.783167,9.043400,-107.523484,-1.488803,44.065495,True,False
1533988829.000000,46.783033,9.042783,-116.656351,-2.006748,59.087226,True,False
1533988832.000000,46.782850,9.042250,-116.656273,-1.522132,54.526597,True,False
1533988835.000000,46.782667,9.041717,-111.021632,0.939120,54.526745,True,False
1533988838.000000,46.782500,9.041083,-107.523280,1.522165,61.994670,True,False
1533988841.000000,46.782367,9.040467,-97.795530,2.204350,59.087892,True,False
1533988844.000000,46.782317,9.039933,-104.132152,0.565188,49.186192,True,False
1533988847.000000,46.782233,9.039450,-106.733590,-1.489677,45.541416,True,False
1533988850.000000,46.782117,9.038883,-112.647578,-1.419238,54.067086,True,False
1533988853.000000,46.781983,9.038417,-107.978939,-0.207558,46.203131,True,False
