timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533985214.000000,46.704500,8.803717,-145.559132,-13.465340,38.285095,True,True
1533985215.000000,46.704417,8.803633,-164.660758,-17.285666,40.448707,True,True
1533985216.000000,46.704333,8.803600,172.190444,-19.561920,34.590720,True,True
1533985217.000000,46.704250,8.803617,152.782154,-17.042845,33.670767,True,True
1533985218.000000,46.704183,8.803667,131.183773,-18.925027,30.009625,True,True
1533985219.000000,46.704133,8.803750,122.003393,-18.487495,30.396042,True,True
1533985220.000000,46.704083,8.803867,112.618268,-16.544195,37.766445,True,True
1533985221.000000,46.704050,8.803983,101.767367,-14.084615,34.695077,True,True
1533985222.000000,46.704033,8.804100,101.767363,-10.202958,32.714136,True,True
1533985223.000000,46.704017,8.804217,101.767360,-5.883283,32.714146,True,True
1533985224.000000,46.704000,8.804333,120.254462,-0.349786,32.714156,True,True
1533985225.000000,46.703967,8.804417,106.258966,-1.271860,26.483300,True,True
1533985226.000000,46.703950,8.804500,69.970409,-6.359392,23.829207,True,True
1533985227.000000,46.703967,8.804567,53.903819,-9.572709,19.479118,True,True
1533985228.000000,46.704000,8.804633,42.438408,-11.865790,22.648848,True,True
1533985229.000000,46.704050,8.804700,18.925970,-20.265698,27.120608,True,True
1533985230.000000,46.704117,8.804733,0.000000,-21.251793,28.211967,True,True
1533985231.000000,46.704217,8.804733,-18.925916,-17.779265,40.030174,True,True
1533985232.000000,46.704283,8.804700,-28.749621,-16.530688,28.211958,True,True
1533985233.000000,46.704367,8.804633,-28.749584,-14.237598,38.048759,True,True
1533985234.000000,46.704450,8.804567,-34.440791,-10.673352,38.048745,True,True
1533985235.000000,46.704533,8.804483,-57.996308,-11.599262,40.448699,True,True
1533985236.000000,46.704583,8.804367,-45.808790,-5.376575,37.766219,True,True
1533985237.000000,46.704650,8.804267,-69.970143,-8.244104,38.285064,True,True
1533985238.000000,46.704683,8.804133,-67.381409,-7.726365,38.957785,True,True
1533985239.000000,46.704717,8.804017,-79.669496,-9.045741,34.694730,True,True
1533985240.000000,46.704733,8.803883,-80.796483,-4.560035,37.204456,True,True
1533985241.000000,46.704750,8.803733,-100.330410,-10.904324,41.713520,True,True
1533985242.000000,46.704733,8.803600,-110.029777,-8.011927,37.204445,True,True
1533985243.000000,46.704700,8.803467,-139.396826,-14.403083,38.957753,True,True
1533985244.000000,46.704633,8.803383,-151.250450,-14.316191,35.149540,True,True
1533985245.000000,46.704550,8.803317,-172.190475,-18.278798,38.048715,True,True
1533985246.000000,46.704467,8.803300,170.271751,-17.879568,33.670765,True,True
1533985247.000000,46.704400,8.803317,152.782219,-19.437601,27.076129,True,True
1533985248.000000,46.704333,8.803367,131.183852,-17.883864,30.009608,True,True
1533985249.000000,46.704283,8.803450,118.671340,-18.015642,30.395995,True,True
1533985250.000000,46.704233,8.803583,89.999951,-19.561915,41.716746,True,True
1533985251.000000,46.704233,8.803717,89.999958,-16.054359,36.601700,True,True
1533985252.000000,46.704233,8.803833,57.996451,-18.957154,32.026488,True,True
1533985253.000000,46.704283,8.803950,64.076687,-13.421433,37.766369,True,True
1533985254.000000,46.704317,8.804050,50.196392,-13.694990,30.522397,True,True
1533985255.000000,46.704383,8.804167,57.996379,-6.400714,41.687838,True,True
1533985256.000000,46.704433,8.804283,61.328473,-5.734297,37.766294,True,False
1533985257.000000,46.704483,8.804417,53.903541,-0.818582,41.716627,True,False
1533985258.000000,46.704533,8.804517,48.815956,-3.052146,33.973056,True,False
1533985259.000000,46.704583,8.804600,27.217637,-4.595751,30.395915,True,False
1533985260.000000,46.704650,8.804650,0.000000,-11.599276,30.009579,True,True
1533985261.000000,46.704717,8.804650,-6.520206,-13.569736,26.686782,True,True
1533985262.000000,46.704817,8.804633,-15.339087,-13.848526,40.290780,True,True
1533985263.000000,46.704900,8.804600,-18.925682,-13.548328,34.590698,True,True
1533985264.000000,46.705000,8.804550,-24.568408,-10.357209,42.317879,True,True
1533985265.000000,46.705100,8.804483,-40.602869,-8.120574,44.015063,True,True
1533985266.000000,46.705167,8.804400,-53.903196,-9.476598,35.149412,True,True
1533985267.000000,46.705217,8.804300,-57.995982,-8.531379,33.972775,True,True
1533985268.000000,46.705267,8.804183,-69.969932,-10.208850,37.765875,True,True
1533985269.000000,46.705300,8.804050,-79.669387,-11.020196,38.957393,True,True
1533985270.000000,46.705317,8.803917,-100.330516,-11.945530,37.204067,True,True
1533985271.000000,46.705300,8.803783,-110.029971,-11.225355,37.204067,True,True
1533985272.000000,46.705267,8.803650,-122.003933,-12.801590,38.957393,True,True
1533985273.000000,46.705217,8.803533,-145.559497,-15.117913,37.765875,True,True
1533985274.000000,46.705150,8.803467,-145.559474,-13.178017,32.358827,True,True
1533985275.000000,46.705100,8.803417,-161.074326,-12.148762,24.269129,True,True
1533985276.000000,46.705033,8.803383,-172.190544,-12.432115,28.211913,True,True
1533985277.000000,46.704950,8.803367,170.271836,-13.544846,33.670759,True,True
1533985278.000000,46.704883,8.803383,161.074255,-10.673250,27.076122,True,True
1533985279.000000,46.704817,8.803417,145.559299,-13.776245,28.211925,True,True
1533985280.000000,46.704750,8.803483,139.396852,-11.905764,32.358904,True,True
1533985281.000000,46.704683,8.803567,139.396817,-9.682528,35.149527,True,True
1533985282.000000,46.704617,8.803650,115.923366,-10.869694,35.149545,True,True
1533985283.000000,46.704583,8.803750,101.767480,-11.861355,30.522260,True,True
1533985284.000000,46.704567,8.803867,78.232435,-13.465373,32.713827,True,True
1533985285.000000,46.704583,8.803983,64.076561,-15.064058,32.713827,True,True
1533985286.000000,46.704617,8.804083,53.903474,-17.098669,30.522260,True,True
1533985287.000000,46.704667,8.804183,48.815886,-13.421496,33.973001,True,True
1533985288.000000,46.704717,8.804267,40.603070,-12.232882,30.395872,True,True
1533985289.000000,46.704783,8.804350,34.440646,-8.758358,35.149517,True,True
1533985290.000000,46.704833,8.804400,15.339082,-9.747496,24.269174,True,True
1533985291.000000,46.704917,8.804433,0.000000,-10.780695,34.590697,True,True
1533985292.000000,46.705000,8.804433,-15.339037,-12.830985,33.358478,True,True
1533985293.000000,46.705083,8.804400,-40.602877,-16.241189,34.590690,True,True
1533985294.000000,46.705150,8.804317,-39.451027,-14.778335,35.149416,True,True
1533985295.000000,46.705233,8.804217,-50.195914,-13.106999,43.201086,True,True
1533985296.000000,46.705300,8.804100,-50.195879,-10.039176,41.687420,True,True
1533985297.000000,46.705367,8.803983,-45.808374,-6.093867,41.687390,True,True
1533985298.000000,46.705433,8.803883,-57.995879,-3.478600,38.284779,True,True
